airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,9,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,9,9044.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,9,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,9,10094.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,9,10094.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,9,10103.0
AI,AI-2801,DEL,Morning,one,Afternoon,GOI,Economy,5.67,9,10649.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,9,10649.0
AI,AI-2801,DEL,Morning,one,Evening,GOI,Economy,8.0,9,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,10,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,10,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,10,9044.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,10,10094.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,10,10094.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,10,10103.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,10,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,10,10103.0
AI,AI-2801,DEL,Morning,one,Evening,GOI,Economy,8.0,10,10649.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,10,10667.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,11,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,11,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,11,9053.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,11,10094.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,11,10094.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,11,10094.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,11,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,11,10103.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,11,10103.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,11,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.58,12,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,12,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,12,9044.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,12,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,12,10094.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,12,10094.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,12,10103.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,12,10103.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,12,10335.0
AI,AI-9479,DEL,Morning,one,Afternoon,GOI,Economy,6.42,12,11113.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,13,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,13,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,13,8391.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,13,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,13,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,13,9053.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,13,9168.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,13,10276.0
SG,SG-209,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.67,13,11580.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,13,12534.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,14,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,14,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,14,7856.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,14,8318.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,14,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,14,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,14,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,14,9205.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,14,10649.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,14,11035.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,15,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,15,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,15,8318.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,15,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,15,8391.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,15,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,15,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,15,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,15,9205.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,15,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,16,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,16,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,16,9205.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,16,10094.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,16,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,16,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,16,10335.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,16,10335.0
AI,AI-2801,DEL,Morning,one,Afternoon,GOI,Economy,5.67,16,10649.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,16,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,17,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,17,7171.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,17,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,17,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,17,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,17,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,17,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,17,10335.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,17,10335.0
AI,AI-2815,DEL,Morning,one,Afternoon,GOI,Economy,6.42,17,11070.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,18,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,18,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,18,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,18,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,18,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,18,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,18,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,18,10667.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,18,10667.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,18,11363.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.58,19,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,19,7171.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,19,10094.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,19,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,19,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,19,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,19,10276.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,19,10335.0
AI,AI-9479,DEL,Morning,one,Afternoon,GOI,Economy,6.42,19,10798.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,19,10982.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,20,7171.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,20,7383.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,20,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,20,8391.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,20,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,20,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,20,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,20,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,20,11035.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,20,11035.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,21,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,21,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,21,8391.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,21,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,21,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,21,9053.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,21,10094.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,21,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,21,10335.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,21,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,22,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,22,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,22,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,22,8391.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,22,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,22,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,22,9053.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,22,10094.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,22,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,22,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,23,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,23,7171.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,23,10094.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,23,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,23,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,23,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,23,10335.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,23,10335.0
AI,AI-2801,DEL,Morning,one,Afternoon,GOI,Economy,5.67,23,10649.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,23,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,24,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,24,7171.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,24,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,24,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,24,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,24,10276.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,24,11363.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,24,11363.0
AI,AI-2801,DEL,Morning,one,Afternoon,GOI,Economy,5.67,24,11368.0
AI,AI-2815,DEL,Morning,one,Afternoon,GOI,Economy,6.42,24,11368.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,25,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,25,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,25,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,25,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,25,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,25,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,25,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,25,10667.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,25,10667.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,25,11363.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.58,26,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,26,7171.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,26,10094.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,26,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,26,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,26,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,26,10276.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,26,10335.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,26,10667.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,26,11363.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,27,7171.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,27,7383.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,27,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,27,8391.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,27,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,27,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,27,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,27,10276.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,27,11035.0
SG,SG-209,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.67,27,11580.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,28,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,28,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,28,7383.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,28,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,28,8391.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,28,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,28,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,28,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,28,9205.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,28,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,29,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,29,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,29,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,29,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,29,8391.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,29,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,29,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,29,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,29,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,29,10276.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,30,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,30,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,30,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,30,9205.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,30,10094.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,30,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,30,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,30,10335.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,30,10335.0
AI,AI-2801,DEL,Morning,one,Afternoon,GOI,Economy,5.67,30,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,31,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,31,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,31,7171.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,31,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,31,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,31,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,31,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,31,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,31,10335.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,31,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,32,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,32,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,32,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,32,9053.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,32,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,32,10103.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,32,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,32,10276.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,32,10276.0
AI,AI-2829,DEL,Morning,one,Afternoon,GOI,Economy,6.58,32,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.58,33,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,33,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,33,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,33,9205.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,33,10094.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,33,10103.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,33,10103.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,33,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,33,10276.0
AI,AI-2815,DEL,Morning,one,Afternoon,GOI,Economy,6.42,33,10649.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,34,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,34,7171.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,34,7383.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,34,8318.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,34,8391.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,34,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,34,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,34,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,34,10276.0
AI,AI-2815,DEL,Morning,one,Afternoon,GOI,Economy,6.42,34,11541.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,35,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,35,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,35,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,35,7856.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,35,8318.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,35,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,35,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,35,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,35,9205.0
AI,AI-427,DEL,Morning,one,Afternoon,GOI,Economy,6.25,35,10649.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,36,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,36,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,36,7171.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,36,7856.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,36,8318.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,36,8318.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,36,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,36,9053.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,36,9053.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,36,9205.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,37,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,37,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,37,7171.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,37,9053.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,37,9205.0
AI,AI-2112,DEL,Afternoon,one,Evening,GOI,Economy,5.42,37,9785.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,37,10094.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,37,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,37,10276.0
AI,AI-2899,DEL,Afternoon,one,Evening,GOI,Economy,8.25,37,10335.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,38,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,38,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,38,7171.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,38,9053.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,38,9205.0
AI,AI-2112,DEL,Afternoon,one,Evening,GOI,Economy,5.42,38,9785.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,38,10103.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,38,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,38,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,38,10276.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.67,39,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,39,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,39,7171.0
AI,AI-419,DEL,Morning,zero,Morning,GOI,Economy,2.67,39,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,39,9053.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,39,9205.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,39,10103.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,39,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,39,10276.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,39,10276.0
AI,AI-9540,DEL,Early_Morning,zero,Morning,GOI,Economy,2.58,40,7171.0
AI,AI-9536,DEL,Evening,zero,Evening,GOI,Economy,2.67,40,7171.0
AI,AI-9538,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,40,7383.0
AI,AI-2855,DEL,Evening,zero,Night,GOI,Economy,2.67,40,9044.0
AI,AI-814,DEL,Afternoon,zero,Evening,GOI,Economy,2.67,40,9053.0
AI,AI-861,DEL,Evening,zero,Night,GOI,Economy,2.75,40,9053.0
AI,AI-885,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,40,9205.0
AI,AI-2555,DEL,Afternoon,zero,Afternoon,GOI,Economy,2.75,40,10103.0
AI,AI-2847,DEL,Morning,zero,Afternoon,GOI,Economy,2.67,40,10276.0
